,who,what,when,where,why,how,text
2958,0,0,0,0,Apple,0,Apple threatened Facebook ban over slavery posts on Instagram
2959,0,0,0,0,0,of Italian - Pakistani woman who disappeared after refusing arranged,Uncle of Italian-Pakistani woman who disappeared after refusing arranged marriage arrested on suspicion of murder
2960,0,0,0,Canary Islands,That,is absolutely red hot lava that is spewing continuously into,"“That is absolutely red hot lava that is spewing continuously into the air”
 
The BBC's Dan Johnson has been able to get close to the erupting volcano on La Palma in the Spanish Canary Islands which has forced authorities to evacuate hundreds of homes"
2961,0,0,0,0,0,"of black cinema , dies aged 89 .","Pioneering filmmaker Melvin Van Peebles, dubbed the godfather of black cinema, dies aged 89"
2962,0,0,0,0,0,Moroccan court gives 20 - year prison sentences to 11,Moroccan court gives 20-year prison sentences to 11 men found guilty of raping and kidnapping a 17-year-old woman in 2018
2963,0,0,0,0,0,some worth millions ?,What are NFTs and why are some worth millions?
2964,0,0,0,0,0,first public film screening in 30 years .,Somalis enjoy first public film screening in 30 years
2965,0,0,0,0,0,'s female volleyball players tell of threats and fear .,Afghanistan's female volleyball players tell of threats and fear
2966,0,0,0,0,0,The edible insects coming to a supermarket near you 🦗,The edible insects coming to a supermarket near you 🦗
2967,0,0,0,0,0,debt deadline looms,Shares in crisis-hit firm Evergrande jump as debt deadline looms
2968,0,0,0,0,0,0,'Giving birth left me needing a colostomy bag'
2969,0,0,0,0,0,0,"US economy continues to strengthen despite Delta, says Fed"
2970,0,0,0,0,0,approves Covid booster jabs for some older and at -,US approves Covid booster jabs for some older and at-risk Americans
2971,0,0,0,0,RuPaul 's Drag Race UK,"is back , back , back again and making herstory","RuPaul's Drag Race UK is back, back, back again and making herstory"
2972,0,0,0,0,0,0,What will Germans miss about Angela Merkel?
2973,0,0,0,0,Extremists,0,Extremists using video-game chats to spread hate
2974,0,0,0,0,0,sell iconic meme as NFT .,'Side-eying Chloe' Clem to sell iconic meme as NFT
2975,0,0,0,0,0,The edible insects coming to a supermarket near you .,The edible insects coming to a supermarket near you
2976,0,0,0,0,0,0,Angela Merkel: Four expert verdicts on a contested legacy
2977,0,0,0,0,0,Grim echoes of history in images of Haitians at US,Grim echoes of history in images of Haitians at US-Mexico border
2978,0,0,0,0,0,Central African Republic war : No - go zones and,Central African Republic war: No-go zones and Russian meddling
2979,0,0,0,0,0,", potentially compromising safety of Afghans who may be eligible","Second data breach by the Ministry of Defence, potentially compromising safety of Afghans who may be eligible to relocate to the UK, uncovered by the BBC"
2980,0,0,0,Covid,0,0,"US economy continues to strengthen despite Delta variant of Covid, says Federal Reserve"
2981,0,0,0,0,0,the Spanish island of La Palma tears through homes and,Lava pouring from a volcano on the Spanish island of La Palma tears through homes and swimming pools
2982,0,0,0,0,the UK 's,0,Ros Atkins on... the UK's rising energy bills
2983,0,0,0,0,0,"is even more dangerous than previously thought , World Health","Air pollution is even more dangerous than previously thought, World Health Organization warns"
2984,0,0,0,0,Australians,to rare Melbourne earthquake .,Shaken not stirred... Australians react to rare Melbourne earthquake
2985,0,0,0,0,0,0,President Biden pledges 500m more vaccine doses to developing world
2986,0,0,0,0,0,0,Cavers descend into Yemen's Well of Hell for first time
2987,Prenez un grip Boris Johnson,tells French president,0,0,Prenez un grip Boris Johnson,tells French president to get over his anger about new,"Prenez un grip 

Boris Johnson tells French president to get over his anger about new security pact between UK, US and Australia"
2988,0,0,0,0,Ukraine leader 's aide,0,Ukraine leader's aide survives assassination attempt
2989,0,0,0,West,0,to insufficient evidence .,Appeal to extradite three men from West Midlands to India dismissed due to insufficient evidence
2990,0,0,0,Canary Islands,0,"been really active , really explosive ” Tour guide Jonas","“Today [the volcano] has been really active, really explosive”

Tour guide Jonas Perez, who was evacuated from his house in La Palma in the Spanish Canary Islands, says people are fearful anything could happen still"
2991,Sarah Rainsford,should have been covering the Russian elections,0,0,Sarah Rainsford,"the Russian elections But , last month , the BBC","Sarah Rainsford should have been covering the Russian elections

But, last month, the BBC's Moscow Correspondent suddenly became the story herself as she was expelled from the country, labelled a security threat by the authorities"
2992,0,0,0,0,0,The Many Saints of Newark impresses critics .,Sopranos prequel The Many Saints of Newark impresses critics
2993,0,0,0,0,0,Whole town in Myanmar flees amid fierce fighting between army,Whole town in Myanmar flees amid fierce fighting between army and militia forces opposed to military coup
2994,0,0,0,0,0,German cashier shooting linked to Covid - 19 conspiracy theorists,German cashier shooting linked to Covid-19 conspiracy theorists and the far right
2995,0,0,0,0,0,BTS open UN general debate with performance and speech .,K-pop band BTS open UN general debate with performance and speech
2996,0,0,0,0,Animal deaths and unusually strong bushfires,and unusually strong bushfires are on the rise due to,Animal deaths and unusually strong bushfires are on the rise due to climate-change-induced intense heat in Australia
2997,0,0,0,0,Covid therapy derived from llama blood,Covid therapy derived from llama blood shows significant potential in,Covid therapy derived from llama blood shows significant potential in early trials
2998,0,0,0,0,0,Angry scenes at Haiti airport as deported migrants arrive .,Angry scenes at Haiti airport as deported migrants arrive
2999,0,0,0,0,0,0,India outcry over UK not recognising Covishield jab
3000,0,0,0,0,0,0,"Overprescribing of medicines must stop, says UK government"
3001,0,0,0,0,0,0,Trump sues niece and New York Times over tax story
3002,0,0,0,North,Biden,0,"Biden meets Boris: Shared priorities but some bumps remain, North America reporter @awzurcher writes"
3003,0,0,0,0,China pledges,building new coal energy plants abroad .,China pledges to stop building new coal energy plants abroad
3004,Thousands of people,have been evacuated from Afghanistan,0,0,0,left behind say they feel betrayed .,Thousands of people have been evacuated from Afghanistan - but some of those left behind say they feel betrayed
3005,0,0,0,0,0,dies aged 57 .,Willie Garson: Sex and the City star dies aged 57
3006,0,0,0,0,0,'s major record labels could face competition inquiry .,UK's major record labels could face competition inquiry
3007,0,0,0,0,"because of climate change , with places like Sydney experiencing temperatures around 50C .","of extremely hot days because of climate change , with","Australia is seeing an increase in the number of extremely hot days because of climate change, with places like Sydney experiencing temperatures around 50C"
3008,0,0,0,0,0,compensation,India Covid workers' families fight for compensation
3009,0,0,0,0,0,0,Are millions of Covid vaccine doses at risk of going to waste?
3010,0,0,0,0,0,0,Taliban ask to speak at UN General Assembly in New York
3011,0,0,0,0,0,Conservative O'Toole defiant after loss to Trudeau .,Canada election: Conservative O'Toole defiant after loss to Trudeau
3012,0,0,0,0,0,0,Record numbers of cargo ships are stuck in a backlog outside California ports
3013,0,0,0,0,Abba 's Bjorn Ulvaeus,on unpaid royalties .,Abba's Bjorn Ulvaeus launches campaign to ensure musicians don't miss out on unpaid royalties
3014,0,0,0,0,0,returns home after 12 years .,Missing Jersey cat returns home after 12 years
3015,0,0,0,0,0,0,NFT-based fantasy football card firm raises $680m
3016,UK Defence Secretary Ben Wallace,angered over data breach involving email addresses,0,0,UK Defence Secretary Ben Wallace,of Afghan interpreters who worked for UK forces .,UK Defence Secretary Ben Wallace angered over data breach involving email addresses of Afghan interpreters who worked for UK forces
3017,0,0,0,Havana,officer ',0,CIA officer 'suffered from Havana syndrome' during India trip
3018,0,0,0,0,We,a new Cold War or a world divided ' .,President Biden: 'We are not seeking a new Cold War or a world divided'
3019,0,0,0,Canary Islands,0,lava from Canary Islands volcano nears sea,Hundreds more evacuated as lava from Canary Islands volcano nears sea
3020,we,"must work together as never before In his first address , US President Joe Biden",0,0,we,work together as never before In his first address to,"I believe we must work together as never before

In his first address to the United Nations, US President Joe Biden pledges cooperation with allies through a decisive decade for our world"
3021,0,0,0,0,inexperienced workers,Why inexperienced workers ca n't get entry - level jobs,Why inexperienced workers can't get entry-level jobs
3022,0,0,0,0,0,"Afghan girls school ban would be un-Islamic , Pakistan says","Afghan girls school ban would be un-Islamic, Pakistan says"
3023,0,0,0,0,0,0,Men caught smuggling KFC into lockdown-hit Auckland
3024,0,0,0,0,Russian students,Russian students grieve after deadly Perm university attack .,Russian students grieve after deadly Perm university attack
3025,0,0,0,0,0,Former Irish rugby international Brendan Mullin accused of stealing €,"Former Irish rugby international Brendan Mullin accused of stealing €578,000"
3026,0,0,0,0,0,migrants back spark investigation .,Images appearing to show Texas border agents on horseback driving Haiti migrants back spark investigation
3027,my,died as I,0,0,I,I gave birth in prison,The night my baby died as I gave birth in prison
3028,0,0,0,0,0,a progressive plan Justin Trudeau 's Liberal Party narrowly wins,"What we've seen tonight is that millions of Canadians have chosen a progressive plan

Justin Trudeau's Liberal Party narrowly wins Canada's election, but fails to secure a majority"
3029,0,0,0,Gujarat,0,Nearly three tonnes of heroin seized at Gujarat port .,Nearly three tonnes of heroin seized at Gujarat port
3030,0,0,0,0,0,"Party narrowly wins Canada 's election , but fails to","Justin Trudeau's Liberal Party narrowly wins Canada's election, but fails to secure a majority"
3031,0,0,0,0,0,0,"Coup attempt fails in Sudan, state television says"
3032,0,0,0,0,0,Five huge challenges looming for Joe Biden 's presidency .,Five huge challenges looming for Joe Biden's presidency
3033,Minority streamers,have ' a target,0,0,Minority streamers,0,Twitch hate raids: Minority streamers have 'a target on their back'
3034,0,0,0,Evergrande,0,Asian stocks mixed as Evergrande fears persist .,Asian stocks mixed as Evergrande fears persist
3035,0,0,0,0,0,0,Climate reporting reaches melting point
3036,0,0,0,0,The autistic teenager,The autistic teenager jailed in Cambodia over a social media,The autistic teenager jailed in Cambodia over a social media post
3037,0,0,0,0,0,in - person voting is,"Polls have now closed in British Columbia, meaning that in-person voting is now over in Canada"
3038,0,0,0,0,0,coverage live .,"Polls close in Quebec and Ontario, where over half of Canada's population lives 
Follow our coverage live"
3039,0,0,0,0,0,0,Can compost help change capitalism?
3040,0,0,0,0,0,under new abortion law .,Texas doctor sued under new abortion law
3041,0,0,0,0,Canadians,our live coverage as Canadians head to the polls in,Follow our live coverage as Canadians head to the polls in the country's general election
3042,0,0,0,0,0,0,US stocks tumble amid fears of market correction
3043,0,0,0,0,0,'s new Conservative leader Erin O'Toole pitches to moderate voters,Canada's new Conservative leader Erin O'Toole pitches to moderate voters
3044,0,0,0,0,we,so far ?,Gabby Petito: What do we know about the case so far?
3045,Wealthy people,think about themselves,0,0,0,"Wealthy people think about themselves , not the poor .","Wealthy people think about themselves, not the poor. I can't even buy bread

The Afghans fighting off hunger under the Taliban"
3046,the People 's Party of Canada and its leader,have made its mark,0,0,the People 's Party of Canada and its leader,the federal election campaign .,"Once on the fringes, the People's Party of Canada and its leader have made its mark on the federal election campaign"
3047,0,0,0,0,0,asking Algerian veterans for forgiveness .,France's President Macron heckled while asking Algerian veterans for forgiveness
3048,0,0,0,0,0,by Houthi rebels in Yemen .,Outcry over executions of nine men by Houthi rebels in Yemen
3049,0,0,0,0,0,Early baby therapy could reduce autism diagnoses .,Early baby therapy could reduce autism diagnoses
3050,0,0,0,0,Serbians,have soft spot for late Only Fools actor John Challis,Why Serbians have soft spot for late Only Fools actor John Challis
3051,0,0,0,0,0,wins parliamentary majority .,"Footage is alleged to show ballot stuffing in Russia, as Putin's party wins parliamentary majority"
3052,The deaths of children in residential schools,shook Canada,0,0,it,in residential schools shook Canada this summer How will it,"The deaths of children in residential schools shook Canada this summer 

How will it affect Monday's election?"
3053,0,0,0,0,0,0,Bitcoin mining producing tonnes of waste
3054,0,0,0,0,0,pastures right up ” The drought that 's devastating Canada,"“It’s just burnt the pastures right up”

The drought that's devastating Canada's agricultural heartland"
3055,0,0,0,0,0,after violent vaccine protest .,Melbourne construction sites shut after violent vaccine protest
3056,0,0,0,0,0,be dead .,"FBI searches home of Brian Laundrie, fiancé of Gabby Petito, the missing New York woman now believed to be dead"
3057,0,0,0,0,0,win big at the Emmy Awards .,The Crown and Ted Lasso win big at the Emmy Awards
3058,0,0,0,0,0,US infections rise,White House Covid adviser Dr Anthony Fauci looks to boost vaccines as US infections rise
3059,0,0,0,0,0,missing blogger Gabby Petito,Body found in hunt for missing blogger Gabby Petito
3060,0,0,0,Guernsey,0,breaking Guernsey self - isolation rules,Man jailed for breaking Guernsey self-isolation rules
3061,0,0,0,0,0,"jab safe for children aged five to 11 , US","Pfizer/BioNTech jab safe for children aged five to 11, US trial finds"
3062,0,0,0,0,0,'s royal drama The Crown and Apple TV comedy Ted,Netflix's royal drama The Crown and Apple TV comedy Ted Lasso are big winners at 2021 Emmy Awards
3063,0,0,0,Canary Islands,"Lava from volcano on La Palma , Canary Islands ,",0,"Lava from volcano on La Palma, Canary Islands, destroys houses and forces thousands to evacuate"
3064,0,0,0,Hotel,0,0,From Hotel Rwanda hero to convicted terrorist
3065,0,0,0,0,0,"the Rwandan genocide , convicted of terrorism .","Paul Rusesabagina, portrayed in a film as a life-saving hero during the Rwandan genocide, convicted of terrorism"
3066,0,0,0,0,0,0,Embattled China property giant sparks economy fears
3067,0,0,0,0,0,At least eight people killed after gunman opens fire at,"At least eight people killed after gunman opens fire at university in Russian city of Perm, reports say"
3068,0,0,0,0,0,Endangered South African penguins killed by swarm of bees .,Endangered South African penguins killed by swarm of bees
3069,0,0,0,0,0,0,"Rising waters have forced more than 100,000 people to flee their homes in Burundi, Save the Children says"
3070,0,0,0,0,Remote working,Remote working should become permanent fixture of Irish working life,"Remote working should become permanent fixture of Irish working life, Leo Varadkar says"
3071,0,0,0,0,0,Awards red carpet looks in pictures .,The Emmy Awards red carpet looks in pictures
3072,0,0,0,0,0,"a nuclear arms race , North Korea says .","Aukus defence pact could trigger a nuclear arms race, North Korea says"
3073,0,0,0,0,patriots,into new election committee .,Hong Kong sees patriots inducted into new election committee
3074,0,0,0,0,0,0,Giving birth under the Taliban
3075,0,0,0,0,0,'s net zero emission deadline .,Climate change: The world awaits India's net zero emission deadline
3076,0,0,0,0,0,0,Gabby Petito: Body matching missing blogger found in Wyoming
3077,0,0,0,0,0,Biden still keeping Britons out of US ?,US travel ban: Why is Biden still keeping Britons out of US?
3078,0,0,0,0,0,ugliest tomato ' contest .,ICYMI: Surfing dogs and Spain's 'ugliest tomato' contest
3079,0,0,0,Earth,0,splashes back to Earth .,Inspiration4 amateur astronaut capsule splashes back to Earth
3080,0,0,0,0,0,some hard truths .,Aukus pact delivers France some hard truths
3081,0,0,0,0,0,ugliest tomato ' contest - here are some of,Surfing dogs and Spain's 'ugliest tomato' contest - here are some of the stories you may have missed this week
3082,0,0,0,0,Australia,amid French condemnation .,Australia defends role in security pact amid French condemnation
3083,0,0,0,0,Canadian prairie ranchers,Canadian prairie ranchers struggle with drought conditions .,Canadian prairie ranchers struggle with drought conditions
3084,0,0,0,0,US presidents,and natural disasters .,From Katrina to Ida: How US presidents react to climate change and natural disasters
3085,0,0,0,0,0,Russian opposition complaints on final day of voting in country,Russian opposition complaints on final day of voting in country's parliamentary elections
3086,0,0,0,Eiffel,Slackliner,) high line attached to Eiffel Tower .,Slackliner walks along a 70m (230ft) high line attached to Eiffel Tower
3087,0,0,0,0,0,Fake Paralympians boss : ' I did n't know about,Fake Paralympians boss: 'I didn't know about cheating'
3088,0,0,0,0,0,know ahead of the ceremony .,Emmy Awards 2021: 7 things to know ahead of the ceremony
3089,0,0,0,0,Johannesburg mayor Jolidee Matongo,0,Johannesburg mayor Jolidee Matongo killed in car crash
3090,0,0,0,Earth,0,Four amateur astronauts return to Earth after three days in,Four amateur astronauts return to Earth after three days in orbit
3091,0,0,0,0,0,French minister condemns US and Australia ' lies ' over,French minister condemns US and Australia 'lies' over Aukus security pact
3092,0,0,0,0,0,at right - wing Capitol rally .,Police outnumber protesters at right-wing Capitol rally
3093,0,0,0,0,0,cases officially exist .,Turkmenistan: Getting Covid in a land where no cases officially exist
3094,0,0,0,0,0,’s easier to vote in Canada than the US .,Canada election: Why it’s easier to vote in Canada than the US
3095,0,0,0,0,We,through many difficult days Whirling dancer 's escape from Afghanistan,"We have gone through many difficult days

Whirling dancer's escape from Afghanistan"
3096,0,0,0,0,0,0,Gabby Petito's fiance Brian Laundrie goes missing too
3097,0,0,0,0,US government,fly back thousands of Haitian migrants who have gathered under,US government set to fly back thousands of Haitian migrants who have gathered under a US-Mexico border bridge
3098,0,0,0,0,0,criticises abject failures in operation of two drinking water plants,"Ireland's Environmental Protection Agency criticises abject failures in operation of two drinking water plants that 'put 900,000 people at risk'"
3099,0,0,0,0,0,Afghanistan secondary schools reopen .,Girls excluded as Afghanistan secondary schools reopen
3100,0,0,0,0,green campaigners,Should green campaigners put more pressure on China to slash,Should green campaigners put more pressure on China to slash emissions?
3101,0,0,0,0,0,Former Algerian president Abdelaziz Bouteflika dies aged 84 .,Former Algerian president Abdelaziz Bouteflika dies aged 84
3102,0,0,0,0,0,found guilty of murder .,US millionaire Robert Durst found guilty of murder
3103,The moment QAnon,took the person,0,0,0,0,The moment QAnon took the person I love most
3104,0,0,0,0,0,found dead : Is it murder or suicide ?,Hyderabad rape suspect found dead: Is it murder or suicide?
3105,0,0,0,0,0,are terrifying parents .,Kenya's CBC education reform: How scarecrows are terrifying parents
3106,I,wanted,0,0,0,I ever wanted was for my son to come home,Mexico metro collapse: 'All I ever wanted was for my son to come home'
3107,0,0,0,0,0,recovering well ' says daughter .,Brazil football legend Pele 'recovering well' says daughter
3108,0,0,0,0,0,of Afghan evacuees coming in .,US states briefed on number of Afghan evacuees coming in
3109,0,0,0,0,There,0,'There's no work and no money' - Afghans settle into life under Taliban rule
3110,0,0,0,Europe,0,an awkward wake - up call for Europe .,Aukus defence pact an awkward wake-up call for Europe
3111,0,0,0,0,0,0,How TikTokers took down a Texas anti-abortion site
3112,0,0,0,0,Biden,0,Biden urges world leaders to cut methane gas emissions
3113,0,0,0,0,0,over viral bullying trend specifically aimed at 11 year olds,Anger in France over viral bullying trend specifically aimed at 11 year olds
3114,0,0,0,0,0,0,UN warning over nations' climate plans
3115,0,0,0,0,0,Chopra sorry for role on reality show The Activist .,Actress Priyanka Chopra sorry for role on reality show The Activist
3116,0,0,0,0,0,"shows missing woman , Gabby Petito , and boyfriend weeks","Bodycam footage shows missing woman, Gabby Petito, and boyfriend weeks earlier"
3117,0,0,0,0,0,High - speed internet via airborne beams of light .,High-speed internet via airborne beams of light
3118,Campbell,have a dream child,0,0,I,0,Naomi Campbell on being a mother: I have a dream child
3119,0,0,0,0,0,0,Prince William's Earthshot Prize finalists unveiled
3120,0,0,0,0,Prince Andrew,US sexual assault case .,Prince Andrew may challenge High Court ruling in US sexual assault case
3121,0,0,0,0,0,dies aged 81 .,Computing pioneer Sir Clive Sinclair dies aged 81
3122,0,0,0,0,0,Opposition smart app removed as voting begins in Russian election,Opposition smart app removed as voting begins in Russian election
3123,0,0,0,0,New Zealand,government security alert,New Zealand abandon cricket tour in Pakistan after government security alert
3124,0,0,0,0,0,growing migrant crisis .,Thousands gather under bridge at US-Mexico border in growing migrant crisis
3125,0,0,0,0,0,of international travel rules expected for England .,Overhaul of international travel rules expected for England
3126,0,0,0,0,0,- amateur space crew enjoying views of Earth .,All-amateur space crew enjoying views of Earth
3127,0,0,0,0,0,0,The Wanted's Tom Parker opens up about his cancer diagnosis
3128,India teenager,forced to cover legs,0,0,India teenager,teacher objected to her clothes,India teenager forced to cover legs with curtain at exam centre after teacher objected to her clothes
3129,0,0,0,0,0,as Indian authorities search human rights activist Harsh Mander 's,Outcry as Indian authorities search human rights activist Harsh Mander's premises
3130,0,0,0,Trump - Russia,0,with Democratic ties charged for lying in Trump - Russia,Lawyer with Democratic ties charged for lying in Trump-Russia origins probe
3131,0,0,0,0,0,Long Covid less common than feared - ONS study .,Long Covid less common than feared - ONS study
3132,0,0,0,0,0,0,Why North Korea's cruise missile launch could worry other nations
3133,0,0,0,Asia - Pacific,China,join key Asia - Pacific trade pact .,China applies to join key Asia-Pacific trade pact
3134,0,0,0,0,0,face global backlash over Australia defence deal .,Aukus: US and UK face global backlash over Australia defence deal
3135,0,0,0,0,0,be available in the US ?,Covid-19: When will booster jabs be available in the US?
3136,0,0,0,0,0,German police arrest four over foiled Islamist synagogue attack .,German police arrest four over foiled Islamist synagogue attack
3137,0,0,0,0,0,"most prolific innovators , has died aged 81 .","Sir Clive Sinclair, one of Britain's most prolific innovators, has died aged 81"
3138,0,0,0,0,0,be secret for 90 years .,Prince Philip's will to be secret for 90 years
3139,0,0,0,0,0,Michigan teacher cuts child 's hair,US man files $1m lawsuit after Michigan teacher cuts child's hair
3140,0,0,0,0,0,green pass ' certificate .,Italy to require all workers to show 'green pass' certificate
3141,0,0,0,0,0,0,US police hunt woman missing from trip with fiancé
3142,0,0,0,0,0,murdered sex worker Eunice Osayande,Brussels to name street after murdered sex worker Eunice Osayande
3143,North Korea,reveals what it,0,0,it,its new train - launched missile system .,North Korea reveals what it says is its new train-launched missile system
3144,0,0,0,0,Somali President Farmajo,Somali President Farmajo cuts PM Roble 's powers amid row,Somali President Farmajo cuts PM Roble's powers amid row over missing spy
3145,0,0,0,0,0,who allegedly illegally shared or downloaded the film Ava are,Internet users who allegedly illegally shared or downloaded the film Ava are being threatened with legal action
3146,0,0,0,0,0,Newly discovered Vincent Van Gogh drawing goes on display .,Newly discovered Vincent Van Gogh drawing goes on display
3147,OpenSea,admits insider trading,0,0,OpenSea,0,OpenSea admits insider trading of NFTs it promoted
3148,0,0,0,0,Afghanistan 's singers,0,Afghanistan's singers flee Taliban violence
3149,0,0,0,0,0,denounces irresponsible US - UK - Australia pact .,China denounces irresponsible US-UK-Australia pact
3150,0,0,0,0,0,0,Haiti PM sacks justice minister amid murder inquiry
3151,0,0,0,0,0,First Covid booster jabs given to UK 's NHS staff,First Covid booster jabs given to UK's NHS staff
3152,Brexit,closes 11 French stores,0,0,0,11 French stores .,Marks  and  Spencer blames Brexit as it closes 11 French stores
3153,0,0,0,0,0,India Twenty20 captain after,Virat Kohli to step down as India Twenty20 captain after T20 World Cup
3154,0,0,0,0,0,defends secret phone calls with China .,US General defends secret phone calls with China
3155,0,0,0,Europe,0,signals new direction for Europe .,Moon contract signals new direction for Europe
3156,0,0,0,0,0,Irish man described by FBI as world 's largest facilitator,Irish man described by FBI as world's largest facilitator of online child sex abuse sentenced to 27 years in prison
3157,US President Joe Biden,appeared to forget the Australian prime minister 's,0,0,0,the Australian prime minister 's name during a virtual meeting,"US President Joe Biden appeared to forget the Australian prime minister's name during a virtual meeting

Instead he referred to Scott Morrison as 'that fellow down under"
3158,0,0,0,0,0,brings Iranian fuel into Lebanon to ease shortages .,Hezbollah brings Iranian fuel into Lebanon to ease shortages
3159,0,0,0,0,Denmark,having romantic relationships .,Denmark is expected to ban life prisoners from having romantic relationships
3160,0,0,0,0,Wikipedia,blames pro-China infiltration for bans .,Wikipedia blames pro-China infiltration for bans
3161,0,0,0,Federer,0,0,Shares in Federer backed shoe firm soar on debut
3162,0,0,0,0,0,by extreme drought .,Canada's prairie provinces have been hit by extreme drought
3163,0,0,0,West Africa,0,"of fake medicine smugglers in Benin , West Africa .","On the trail of fake medicine smugglers in Benin, West Africa"
3164,0,0,0,0,0,the Australian prime minister 's name during video conference .,"That fellow down under 
 
US President Joe Biden appears to forget the Australian prime minister's name during video conference"
3165,0,0,0,Pacific,0,0,"UK, US and Australia defence pact signals paradigm shift in Asia Pacific"
3166,0,0,0,0,Indonesia court,president guilty of failing to ensure clean air in capital,Indonesia court finds president guilty of failing to ensure clean air in capital
3167,0,0,0,Sahara,0,by French troops .,Head of Islamic State in Sahara killed by French troops
3168,0,0,0,0,Rapper Nicki Minaj,0,Rapper Nicki Minaj criticised by Trinidad and Tobago's health minister over Covid tweet
3169,0,0,0,0,0,as legal tender .,Bitcoin protests in El Salvador against cryptocurrency as legal tender
3170,0,0,0,0,0,0,Crackdown fears send Macau casino shares on a losing streak
3171,0,0,0,0,0,went missing during a road trip with her fiancé .,US authorities search for Florida woman who went missing during a road trip with her fiancé
3172,0,0,0,0,0,of fake medicine smugglers in Benin .,On the trail of fake medicine smugglers in Benin
3173,0,0,0,0,0,in new video .,Taliban deputy denies reports of leadership row in new video
3174,Pele,leaves intensive care,0,0,he,ready for extra time ' as he leaves intensive,Brazil football legend Pele 'ready for extra time' as he leaves intensive care
3175,0,0,0,0,0,0,Thousands protest against Bitcoin in El Salvador
3176,I,blame Larry Nasser,0,0,they,I also blame an entire system that enabled and perpetrated,"I blame Larry Nasser, and I also blame an entire system that enabled and perpetrated his abuse

Elite US athlete Simone Biles and other gymnasts give emotional testimony about the abuse they suffered at the hands of the disgraced former team doctor"
3177,0,0,0,0,0,"will never return full - time , survey says .","Most office workers will never return full-time, survey says"
3178,0,0,0,Mediterranean,0,French storms : Seven drown in choppy Mediterranean .,French storms: Seven drown in choppy Mediterranean
3179,0,0,0,Lytton,0,0,Canada election: Lytton fire puts village at centre of debate
3180,0,0,0,0,0,Mad Max ' and why his party is on,Canada election: 'Mad Max' and why his party is on the rise
3181,0,0,0,0,0,0,"UK, US and Australia launch landmark security pact"
3182,his,were found shot dead,0,0,0,"shot dead , police say a US lawyer arranged a","Months after his wife and son were found shot dead, police say a US lawyer arranged a hit - on himself"
3183,0,0,0,0,Pope,0,Pope puzzled about vaccine hesitancy in the Church
3184,0,0,0,0,0,gives powerful testimony about abuse .,Simone Biles gives powerful testimony about abuse
3185,0,0,0,0,0,bombing IS,Paris attack jihadist blames France for bombing IS
3186,0,0,0,0,0,US civil proceedings .,High Court to notify Prince Andrew of US civil proceedings
3187,0,0,0,0,0,unethical ' AI study retracted .,Australia's Curtin University wants 'unethical' AI study retracted
3188,0,0,0,0,0,offers identical contracts to men 's and women 's teams,US Soccer Federation offers identical contracts to men's and women's teams
3189,"Days after the 9/11 attacks , Balbir Singh Sodhi",was killed in the US by an attacker,0,0,they,an Arab Muslim The BBC 's Jat Dhillon and her,"Days after the 9/11 attacks, Balbir Singh Sodhi was killed in the US by an attacker who thought he was an Arab Muslim

The BBC's Jat Dhillon and her family reflect on the fear they experienced in the aftermath of that hate crime"
3190,0,0,0,0,0,salacious ' new film .,Alanis Morissette distances herself from 'salacious' new film
3191,0,0,0,0,0,Three ex-US intelligence officers admit hacking for UAE .,Three ex-US intelligence officers admit hacking for UAE
3192,0,0,0,0,Facebook,keeping secret research about Instagram 's effect on teen users,Facebook criticised for keeping secret research about Instagram's effect on teen users
3193,0,0,0,0,0,Female players from Afghanistan 's youth soccer team escape to,Female players from Afghanistan's youth soccer team escape to Pakistan
3194,0,0,0,0,0,0,Mexico drug lord 'The Viceroy' sentenced to 28 years
3195,0,0,0,0,0,0,"EU needs to step up on defence, says von der Leyen"
3196,0,0,0,0,0,Ex-models demand change over French sex abuse laws .,Ex-models demand change over French sex abuse laws
3197,0,0,0,0,cannabis,0,World Anti-Doping Agency to review whether cannabis should remain a banned substance in athletics
3198,0,0,0,Tiananmen,Hong Kong pro-democracy activists,Kong pro-democracy activists jailed for taking part in banned Tiananmen,Hong Kong pro-democracy activists jailed for taking part in banned Tiananmen vigil
3199,0,0,0,0,0,’s parliamentary and local elections take place this week -,Russia’s parliamentary and local elections take place this week - but many opposition candidates have been prevented from running or forced to flee
3200,0,0,0,0,Britney Spears,takes social media break following engagement .,Britney Spears takes social media break following engagement
3201,0,0,0,0,0,Australian online design platform valued at $ 40bn .,Canva: Australian online design platform valued at $40bn
3202,0,0,0,0,0,temperatures rise,Pakistan: How to cool Karachi as temperatures rise
3203,0,0,0,0,0,Iranian musician risks prison for new album .,Iranian musician risks prison for new album
3204,0,0,0,0,0,Irish foreign minister to face confidence vote .,Simon Coveney: Irish foreign minister to face confidence vote
3205,0,0,0,0,0,Social media giant to roll out support for users,TikTok: Social media giant to roll out support for users' mental health
3206,0,0,0,0,0,0,China court dismisses landmark  sex harassment case
3207,0,0,0,0,England,0,Can England avoid 'lockdown lite' this winter?
3208,0,0,0,0,Amateur astronauts,Amateur astronauts set for orbital spaceflight .,Amateur astronauts set for orbital spaceflight
3209,"a heatwave in Karachi , Pakistan ,","killed 1,200 people",0,0,0,planting urban forests .,"In 2015, a heatwave in Karachi, Pakistan, killed 1,200 people - but one man is trying to help cool the city by planting urban forests"
